street_address,city,state,zipCode,latitude,longitude,beds,sold_price,sold_date,property_link
155 E 34th St APT 19H,New York,NY,10016,40.7462,-73.97853,,$544763.0,Sold 02/14/2023,https://www.zillow.com/homedetails/155-E-34th-St-APT-19H-New-York-NY-10016/321813717_zpid/
3245 Perry Ave APT 4C,Bronx,NY,10467,40.87585,-73.87658,1.0,$228000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/3245-Perry-Ave-APT-4C-Bronx-NY-10467/325846880_zpid/
2830 Briggs Ave APT 1H,Bronx,NY,10458,40.868416,-73.889404,2.0,$235000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/2830-Briggs-Ave-APT-1H-Bronx-NY-10458/325846920_zpid/
75-24 Bell Blvd #5H,Queens,NY,11364,40.737164,-73.75826,,$405000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/75-24-Bell-Blvd-5H-Queens-NY-11364/333705244_zpid/
801 W End Ave APT 7E,Manhattan,NY,10025,40.797516,-73.97201,3.0,$1100000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/801-W-End-Ave-APT-7E-Manhattan-NY-10025/338509718_zpid/
2728 Broadway APT 3B,Manhattan,NY,10025,40.800003,-73.96763,,$75000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/2728-Broadway-APT-3B-Manhattan-NY-10025/338509719_zpid/
1486 5th Ave #3N,Manhattan,NY,10035,40.802967,-73.94523,3.0,$260000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/1486-5th-Ave-3N-Manhattan-NY-10035/338509720_zpid/
1136 5th Ave #6B,Manhattan,NY,10128,40.78691,-73.95609,3.0,$5465000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/1136-5th-Ave-6B-Manhattan-NY-10128/338509722_zpid/
61 E 86th St APT 41,Manhattan,NY,10028,40.780754,-73.95783,,$850000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/61-E-86th-St-APT-41-Manhattan-NY-10028/338509723_zpid/
360 E 72nd St APT C2403,Manhattan,NY,10021,40.76778,-73.956345,2.0,$1550000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/360-E-72nd-St-APT-C2403-Manhattan-NY-10021/338509725_zpid/
118 E 60th St APT 25E,Manhattan,NY,10022,40.762814,-73.96864,1.0,$657500.0,Sold 02/14/2023,https://www.zillow.com/homedetails/118-E-60th-St-APT-25E-Manhattan-NY-10022/338509726_zpid/
433 E 56th St #D4,Manhattan,NY,10022,40.75726,-73.96199,,$825000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/433-E-56th-St-D4-Manhattan-NY-10022/338509727_zpid/
15 W 84th St APT 10F,Manhattan,NY,10024,40.78461,-73.97121,2.0,$1390000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/15-W-84th-St-APT-10F-Manhattan-NY-10024/338509728_zpid/
17 W 64th St APT 3C,Manhattan,NY,10023,40.771763,-73.98054,,$460000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/17-W-64th-St-APT-3C-Manhattan-NY-10023/338509729_zpid/
230 Central Park S #3G,Manhattan,NY,10019,40.767246,-73.98069,,$1250000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/230-Central-Park-S-3G-Manhattan-NY-10019/338509730_zpid/
230 Central Park S #1G,Manhattan,NY,10019,40.767246,-73.98069,,$1250000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/230-Central-Park-S-1G-Manhattan-NY-10019/338509731_zpid/
305 E 24th St APT 15A,Manhattan,NY,10010,40.738487,-73.98003,1.0,$685000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/305-E-24th-St-APT-15A-Manhattan-NY-10010/338509732_zpid/
224 E 18th St APT 2B,Manhattan,NY,10003,40.735138,-73.98432,1.0,$476000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/224-E-18th-St-APT-2B-Manhattan-NY-10003/338509733_zpid/
201 E 17th St APT 3D,Manhattan,NY,10003,40.735226,-73.98537,1.0,$715000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/201-E-17th-St-APT-3D-Manhattan-NY-10003/338509734_zpid/
79 W 12th St APT 11E,Manhattan,NY,10011,40.73599,-73.997444,,$785000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/79-W-12th-St-APT-11E-Manhattan-NY-10011/338509735_zpid/
70 E 10th St #1S,Manhattan,NY,10003,40.731625,-73.99118,,$556358.0,Sold 02/14/2023,https://www.zillow.com/homedetails/70-E-10th-St-1S-Manhattan-NY-10003/338509736_zpid/
722 Broadway APT 6,Manhattan,NY,10003,40.729042,-73.99326,3.0,$3000000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/722-Broadway-APT-6-Manhattan-NY-10003/338509737_zpid/
524 E 6th St APT 5,Manhattan,NY,10009,40.72475,-73.98282,1.0,$470000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/524-E-6th-St-APT-5-Manhattan-NY-10009/338509739_zpid/
210 Broadway APT H1505,Manhattan,NY,10002,40.714912,-73.98759,,$600000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/210-Broadway-APT-H1505-Manhattan-NY-10002/338509740_zpid/
463 E 178th St APT 2F,Bronx,NY,10457,40.84856,-73.89751,,$70000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/463-E-178th-St-APT-2F-Bronx-NY-10457/338509741_zpid/
245 Henry St APT 1I,Brooklyn,NY,11201,40.69337,-73.99476,,$640000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/245-Henry-St-APT-1I-Brooklyn-NY-11201/338509747_zpid/
225 Lincoln Pl APT 3F,Brooklyn,NY,11217,40.675346,-73.972855,2.0,$995000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/225-Lincoln-Pl-APT-3F-Brooklyn-NY-11217/338509748_zpid/
30 Ocean Pkwy APT 6F,Brooklyn,NY,11218,40.650795,-73.97436,3.0,$1475000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/30-Ocean-Pkwy-APT-6F-Brooklyn-NY-11218/338509749_zpid/
7423 Ridge Blvd APT 6G,Brooklyn,NY,11209,40.63224,-74.030045,1.0,$370000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/7423-Ridge-Blvd-APT-6G-Brooklyn-NY-11209/338509750_zpid/
402 Bay Ridge Pkwy #64,Brooklyn,NY,11209,40.630646,-74.024864,1.0,$225000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/402-Bay-Ridge-Pkwy-64-Brooklyn-NY-11209/338509751_zpid/
3111 Brighton 1st Pl APT 5D,Brooklyn,NY,11235,40.575836,-73.96546,2.0,$440000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/3111-Brighton-1st-Pl-APT-5D-Brooklyn-NY-11235/338509753_zpid/
41-50 78th St #303,Queens,NY,11373,40.743984,-73.88731,,$140000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/41-50-78th-St-303-Queens-NY-11373/338509754_zpid/
72-61 113th St #5M,Queens,NY,11375,40.720646,-73.83642,2.0,$425000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/72-61-113th-St-5M-Queens-NY-11375/338509755_zpid/
142-20 41st Ave #2K,Queens,NY,11355,40.759438,-73.82508,,$254600.0,Sold 02/14/2023,https://www.zillow.com/homedetails/142-20-41st-Ave-2K-Queens-NY-11355/338509757_zpid/
152-44 Jewel Ave #102B,Queens,NY,11367,40.73167,-73.81603,,$360000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/152-44-Jewel-Ave-102B-Queens-NY-11367/338509758_zpid/
70-08 Kissena Blvd #118B,Queens,NY,11367,40.73171,-73.81522,,$230000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/70-08-Kissena-Blvd-118B-Queens-NY-11367/338509759_zpid/
149-05 79th Ave #410,Queens,NY,11367,40.719906,-73.81408,1.0,$235000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/149-05-79th-Ave-410-Queens-NY-11367/338509760_zpid/
1038A E 214th Street,Bronx,NY,10469,,,3.0,$470000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/1038A-E-214th-St-Bronx-NY-10469/2060390387_zpid/
93-37 215th Place,Queens Village,NY,11428,,,3.0,$580000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/93-37-215th-Pl-Queens-Village-NY-11428/2060400042_zpid/
3111 Brighton First Pl #4D,Brooklyn,NY,11235,40.575836,-73.96546,2.0,$509000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/3111-Brighton-First-Pl-4D-Brooklyn-NY-11235/2060640103_zpid/
36-02 167th Street,Flushing,NY,11358,,,4.0,$998000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/36-02-167th-St-Flushing-NY-11358/2061144174_zpid/
84-51 Beverly Road UNIT 4A,Kew Gardens,NY,11415,,,1.0,$257500.0,Sold 02/14/2023,https://www.zillow.com/homedetails/84-51-Beverly-Rd-4A-Kew-Gardens-NY-11415/2061186552_zpid/
119-29 8th. Avenue,College Pt,NY,11356,,,5.0,$999900.0,Sold 02/14/2023,https://www.zillow.com/homedetails/119-29-8th-Ave-College-Pt-NY-11356/2061263167_zpid/
35-47 162nd Street,Flushing,NY,11358,,,4.0,$995000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/35-47-162nd-St-Flushing-NY-11358/2061314279_zpid/
30-07 143rd Street,Flushing,NY,11354,,,4.0,$950000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/30-07-143rd-St-Flushing-NY-11354/2061508396_zpid/
104-32 208th Street,Queens Village,NY,11429,,,5.0,$651000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/104-32-208th-St-Queens-Village-NY-11429/2061514598_zpid/
251-01 71st Road 2nd fl,Bellerose,NY,11426,,,2.0,$289000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/251-01-71st-Rd-FLOOR-2-Bellerose-NY-11426/2061653653_zpid/
150-35 Village Road UNIT 47 GB,Jamaica,NY,11432,,,2.0,$315000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/150-35-Village-Rd-47-Jamaica-NY-11432/2061905098_zpid/
29-49 137th St #3K,Flushing,NY,11354,40.7708,-73.8311,3.0,$400000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/29-49-137th-St-3K-Flushing-NY-11354/2062711025_zpid/
42-10 82nd St UNIT 2G,Elmhurst,NY,11373,,,1.0,$295000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/42-10-82nd-St-2G-Elmhurst-NY-11373/2064232638_zpid/
3391 Country Club #8 Road UNIT 7,Bronx,NY,10465,,,3.0,$760000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/3391-Country-Club-Rd-8-7-Bronx-NY-10465/2064250815_zpid/
83-05 98 Street UNIT 2B,Woodhaven,NY,11421,,,1.0,$165000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/83-05-98th-St-2B-Woodhaven-NY-11421/2064309863_zpid/
19 Dorothea Pl,Staten Island,NY,10306,40.57538,-74.12496,4.0,$738000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/19-Dorothea-Pl-Staten-Island-NY-10306/2066503503_zpid/
33-65 14th Street UNIT 8C,Astoria,NY,11106,,,2.0,$419000.0,Sold 02/14/2023,https://www.zillow.com/homedetails/33-65-14th-St-8C-Astoria-NY-11106/2080384313_zpid/
776 Dawson St,Bronx,NY,10455,40.8173,-73.89975,6.0,$899900.0,Sold 02/13/2023,https://www.zillow.com/homedetails/776-Dawson-St-Bronx-NY-10455/29780269_zpid/
2092 Virgil Place,Bronx,NY,10473,40.821766,-73.85244,3.0,$545000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/2092-Virgil-Pl-Bronx-NY-10473/29792840_zpid/
1964 Ellis Ave,Bronx,NY,10472,40.83141,-73.858734,1.0,$995000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/1964-Ellis-Ave-Bronx-NY-10472/29796425_zpid/
2053 McGraw Ave APT 5D,Bronx,NY,10462,40.83611,-73.85893,,$180000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/2053-McGraw-Ave-APT-5D-Bronx-NY-10462/29802597_zpid/
1970 E Tremont Ave APT 9C,Bronx,NY,10462,40.84057,-73.85886,,$140000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/1970-E-Tremont-Ave-APT-9C-Bronx-NY-10462/29808660_zpid/
7 Metropolitan Oval APT 2G,Bronx,NY,10462,40.84057,-73.85886,3.0,$260000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/7-Metropolitan-Oval-APT-2G-Bronx-NY-10462/29811119_zpid/
1616 Pilgrim Avenue,Bronx,NY,10461,40.843967,-73.83352,7.0,$1270000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/1616-Pilgrim-Ave-Bronx-NY-10461/29815443_zpid/
2118 Hone Avenue,Bronx,NY,10461,40.85465,-73.85877,5.0,$830000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/2118-Hone-Ave-Bronx-NY-10461/29818855_zpid/
1228 224th E,Bronx,NY,10466,40.881622,-73.84576,6.0,$750000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/1228-E-224th-St-Bronx-NY-10466/29834257_zpid/
3 Schuyler Terrace,Bronx,NY,10465,40.809746,-73.80296,2.0,$365000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/3-Schuyler-Ter-Bronx-NY-10465/29847445_zpid/
343 58th St,Brooklyn,NY,11220,40.642784,-74.018105,7.0,$260000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/343-58th-St-Brooklyn-NY-11220/30579029_zpid/
353 6th Ave,Brooklyn,NY,11215,40.670662,-73.98142,11.0,$3650000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/353-6th-Ave-Brooklyn-NY-11215/30583937_zpid/
1123 Park Pl,Brooklyn,NY,11213,40.673153,-73.94034,5.0,$2325000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/1123-Park-Pl-Brooklyn-NY-11213/30592066_zpid/
1186 Union St,Brooklyn,NY,11225,40.668774,-73.952065,,$2250000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/1186-Union-St-Brooklyn-NY-11225/30593540_zpid/
164 Lafayette Ave,Brooklyn,NY,11238,40.68746,-73.97028,,$605000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/164-Lafayette-Ave-Brooklyn-NY-11238/30616061_zpid/
200 Meserole St,Brooklyn,NY,11206,40.708073,-73.94101,2.0,$1850000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/200-Meserole-St-Brooklyn-NY-11206/30624482_zpid/
853 Bushwick Ave,Brooklyn,NY,11221,40.694294,-73.92619,6.0,$1390000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/853-Bushwick-Ave-Brooklyn-NY-11221/30626203_zpid/
1260 Jefferson Ave,Brooklyn,NY,11221,40.691837,-73.912384,7.0,$1800000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/1260-Jefferson-Ave-Brooklyn-NY-11221/30629108_zpid/
40 Weirfield St,Brooklyn,NY,11221,40.686886,-73.9149,,$1233842.0,Sold 02/13/2023,https://www.zillow.com/homedetails/40-Weirfield-St-Brooklyn-NY-11221/30629626_zpid/
247 Cleveland St,Brooklyn,NY,11208,40.679092,-73.88512,5.0,$770000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/247-Cleveland-St-Brooklyn-NY-11208/30638189_zpid/
1019 Van Siclen Ave #9,Brooklyn,NY,11207,40.6548,-73.88379,,$385000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/1019-Van-Siclen-Ave-9-Brooklyn-NY-11207/30648562_zpid/
1019 Van Siclen Ave #9,Brooklyn,NY,11207,40.6548,-73.88379,,$68810.0,Sold 02/13/2023,https://www.zillow.com/homedetails/1019-Van-Siclen-Ave-9-Brooklyn-NY-11207/30648632_zpid/
572 New York Ave,Brooklyn,NY,11225,40.66066,-73.948006,3.0,$1250000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/572-New-York-Ave-Brooklyn-NY-11225/30656928_zpid/
424 Linden Blvd,Brooklyn,NY,11203,40.652737,-73.94344,4.0,$890000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/424-Linden-Blvd-Brooklyn-NY-11203/30658880_zpid/
19 Irvington Pl,Brooklyn,NY,11230,40.63419,-73.96195,6.0,$2350000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/19-Irvington-Pl-Brooklyn-NY-11230/30669844_zpid/
621 76th St,Brooklyn,NY,11209,40.627087,-74.01982,3.0,$1349000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/621-76th-St-Brooklyn-NY-11209/30695528_zpid/
7907 19th Ave,Brooklyn,NY,11214,40.609562,-73.99628,,$1250000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/7907-19th-Ave-Brooklyn-NY-11214/30708597_zpid/
1413 84th St,Brooklyn,NY,11228,40.613808,-74.009895,5.0,$1280000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/1413-84th-St-Brooklyn-NY-11228/30710183_zpid/
113 Bay 25th St,Brooklyn,NY,11214,40.60174,-73.99969,,$1860000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/113-Bay-25th-St-Brooklyn-NY-11214/30713341_zpid/
779 Argyle Rd,Brooklyn,NY,11230,40.630276,-73.96396,5.0,$1700000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/779-Argyle-Rd-Brooklyn-NY-11230/30723765_zpid/
2020 E 2nd St,Brooklyn,NY,11223,40.60024,-73.97045,2.0,$7105000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/2020-E-2nd-St-Brooklyn-NY-11223/30735821_zpid/
4045 Bedford Ave,Brooklyn,NY,11229,40.60335,-73.94696,,$10.0,Sold 02/13/2023,https://www.zillow.com/homedetails/4045-Bedford-Ave-Brooklyn-NY-11229/30742348_zpid/
2268 E 24th St,Brooklyn,NY,11229,40.59601,-73.94716,,$112900.0,Sold 02/13/2023,https://www.zillow.com/homedetails/2268-E-24th-St-Brooklyn-NY-11229/30745962_zpid/
5310 Avenue L,Brooklyn,NY,11234,40.623528,-73.92397,3.0,$599000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/5310-Avenue-L-Brooklyn-NY-11234/30763267_zpid/
721 E 78th Street,Brooklyn,NY,11236,40.635746,-73.91571,5.0,$950000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/721-E-78th-St-Brooklyn-NY-11236/30768383_zpid/
1226 E 87th St,Brooklyn,NY,11236,40.633224,-73.902336,4.0,$590000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/1226-E-87th-St-Brooklyn-NY-11236/30771326_zpid/
973 E 94th St,Brooklyn,NY,11236,40.64597,-73.90698,6.0,$998000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/973-E-94th-St-Brooklyn-NY-11236/30773267_zpid/
10832 Flatlands 9th St APT 22C,Brooklyn,NY,11236,40.63998,-73.881744,,$1.0,Sold 02/13/2023,https://www.zillow.com/homedetails/10832-Flatlands-9th-St-APT-22C-Brooklyn-NY-11236/30777924_zpid/
2173 Kimball St,Brooklyn,NY,11234,40.608757,-73.92492,3.0,$700000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/2173-Kimball-St-Brooklyn-NY-11234/30786722_zpid/
2311 Plumb 1st St,Brooklyn,NY,11229,40.596546,-73.932076,3.0,$740000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/2311-Plumb-1st-St-Brooklyn-NY-11229/30793224_zpid/
255 E 49th St APT 24F,New York,NY,10017,40.75484,-73.969025,0.0,$652000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/255-E-49th-St-APT-24F-New-York-NY-10017/31530528_zpid/
520 E 81st St APT 4J,New York,NY,10028,40.77197,-73.94832,0.0,$460000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/520-E-81st-St-APT-4J-New-York-NY-10028/31545772_zpid/
3044 29th St APT 5K,Long Island City,NY,11102,40.7669,-73.92465,3.0,$860000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/3044-29th-St-APT-5K-Long-Island-City-NY-11102/31938202_zpid/
3044 29th St APT 6L,Long Island City,NY,11102,40.7669,-73.92465,,$550000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/3044-29th-St-APT-6L-Long-Island-City-NY-11102/31938209_zpid/
8511 34th Ave APT 2R,Flushing,NY,11372,40.75426,-73.88208,1.0,$260000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/8511-34th-Ave-APT-2R-Flushing-NY-11372/31962790_zpid/
3522 90th St,Flushing,NY,11372,40.751858,-73.87741,,$650000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/3522-90th-St-Flushing-NY-11372/31963569_zpid/
10516 Northern Blvd,Flushing,NY,11368,40.757473,-73.8631,,$1150000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/10516-Northern-Blvd-Flushing-NY-11368/31969770_zpid/
3730 97th St,Flushing,NY,11368,40.750916,-73.869705,4.0,$1152000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/3730-97th-St-Flushing-NY-11368/31970845_zpid/
3778 103rd St,Flushing,NY,11368,40.75123,-73.86366,,$1610000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/3778-103rd-St-Flushing-NY-11368/31971209_zpid/
6220 84th St,Flushing,NY,11379,40.724712,-73.872665,3.0,$855000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/6220-84th-St-Flushing-NY-11379/31995207_zpid/
6917 Fleet St,Flushing,NY,11375,40.71804,-73.85059,4.0,$1750000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/6917-Fleet-St-Flushing-NY-11375/32003824_zpid/
7429 64th Pl,Glendale,NY,11385,40.699497,-73.89103,,$25330.0,Sold 02/13/2023,https://www.zillow.com/homedetails/7429-64th-Pl-Glendale-NY-11385/32012505_zpid/
7613 Myrtle Ave,Glendale,NY,11385,40.702873,-73.87205,1.0,$800000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/7613-Myrtle-Ave-Glendale-NY-11385/32018254_zpid/
8626 Union Tpke,Glendale,NY,11385,40.70374,-73.861664,,$1280000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/8626-Union-Tpke-Glendale-NY-11385/32019018_zpid/
1347 136th St,Flushing,NY,11356,40.78627,-73.83257,,$900000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/1347-136th-St-Flushing-NY-11356/32022345_zpid/
1811 129th St,Flushing,NY,11356,40.78285,-73.839264,,$530000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/1811-129th-St-Flushing-NY-11356/32023933_zpid/
2325 129th St,Flushing,NY,11356,40.7779,-73.83953,4.0,$900000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/2325-129th-St-Flushing-NY-11356/32024909_zpid/
3519 170th St,Flushing,NY,11358,40.764156,-73.79563,6.0,$1230000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/3519-170th-St-Flushing-NY-11358/32044563_zpid/
4215 172nd St,Flushing,NY,11358,40.75868,-73.79385,3.0,$915000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/4215-172nd-St-Flushing-NY-11358/32045689_zpid/
16320 19th Ave,Flushing,NY,11357,40.78061,-73.799446,,$400000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/16320-19th-Ave-Flushing-NY-11357/32053436_zpid/
19914 24th Rd,Flushing,NY,11357,40.789787,-73.813866,4.0,$988000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/19914-24th-Rd-Flushing-NY-11357/32054463_zpid/
15352 77th Rd,Flushing,NY,11367,40.722786,-73.81025,3.0,$800000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/15352-77th-Rd-Flushing-NY-11367/32072375_zpid/
7608 169th St,Flushing,NY,11366,40.725986,-73.80024,,$640000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/7608-169th-St-Flushing-NY-11366/32076322_zpid/
7563 181st St,Flushing,NY,11366,40.72799,-73.78742,,$960000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/7563-181st-St-Flushing-NY-11366/32079525_zpid/
5739 260th St,Flushing,NY,11362,40.76258,-73.72213,4.0,$930000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/5739-260th-St-Flushing-NY-11362/32098036_zpid/
248-20 82nd Avenue,Jamaica,NY,11426,40.738754,-73.71986,3.0,$760000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/24820-82nd-Ave-Jamaica-NY-11426/32099513_zpid/
9118 78th St,Jamaica,NY,11421,40.685886,-73.86277,3.0,$830000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/9118-78th-St-Jamaica-NY-11421/32109192_zpid/
12413 Hillside Ave,Jamaica,NY,11418,40.702915,-73.82667,,$1385000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/12413-Hillside-Ave-Jamaica-NY-11418/32117648_zpid/
95-22 112th St,Richmond Hill,NY,11419,40.690125,-73.83306,,$670000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/95-22-112th-St-Richmond-Hill-NY-11419/32121603_zpid/
95-76 115th Street,Jamaica,NY,11419,40.689327,-73.82979,3.0,$790000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/9576-115th-St-Jamaica-NY-11419/32121810_zpid/
9431 Lefferts Blvd,Jamaica,NY,11419,40.693237,-73.82723,,$990000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/9431-Lefferts-Blvd-Jamaica-NY-11419/32122708_zpid/
10726 121st St,Jamaica,NY,11419,40.68394,-73.82131,,$455000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/10726-121st-St-Jamaica-NY-11419/32128705_zpid/
14820 85th Ave,Jamaica,NY,11435,40.711143,-73.80958,6.0,$1180000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/14820-85th-Ave-Jamaica-NY-11435/32131213_zpid/
18404 90th Ave,Jamaica,NY,11423,40.711094,-73.77681,,$574000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/18404-90th-Ave-Jamaica-NY-11423/32134629_zpid/
10509 177th St,Jamaica,NY,11433,40.703358,-73.78083,,$335000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/10509-177th-St-Jamaica-NY-11433/32142401_zpid/
8918 218th Pl,Jamaica,NY,11427,40.727592,-73.74512,3.0,$640000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/8918-218th-Pl-Jamaica-NY-11427/32150364_zpid/
8818 214th St,Jamaica,NY,11427,40.725384,-73.75144,3.0,$551000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/8818-214th-St-Jamaica-NY-11427/32150832_zpid/
19411 100th Ave,Jamaica,NY,11423,40.7096,-73.764366,4.0,$760000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/19411-100th-Ave-Jamaica-NY-11423/32153737_zpid/
10039 199th St,Jamaica,NY,11423,40.70931,-73.75961,,$1.0,Sold 02/13/2023,https://www.zillow.com/homedetails/10039-199th-St-Jamaica-NY-11423/32154247_zpid/
10915 207th St,Jamaica,NY,11429,40.708584,-73.75046,5.0,$810000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/10915-207th-St-Jamaica-NY-11429/32155567_zpid/
19062 112th Ave,Jamaica,NY,11412,40.700912,-73.76189,5.0,$750000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/19062-112th-Ave-Jamaica-NY-11412/32156951_zpid/
15130 79th St #2F-3,Jamaica,NY,11414,40.666325,-73.85584,,$530000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/15130-79th-St-2F-3-Jamaica-NY-11414/32168428_zpid/
149-44 Raleigh Street,Jamaica,NY,11417,40.66969,-73.83709,3.0,$715000.0,Sold 02/13/2023,https://www.zillow.com/homedetails/14944-Raleigh-St-Jamaica-NY-11417/32170645_zpid/
